file_name,relative_path,size_bytes,size_mb,split,table_group,depth,shard,table_role,is_sharded,table_family_id,row_count,row_group_count,column_count,has_case_id,has_target,candidate_key,candidate_key_complete,time_fields,column_name_fingerprint,schema_fingerprint,schema_json
train_credit_bureau_a_1_1.parquet,parquet_files\train\train_credit_bureau_a_1_1.parquet,183293106,174.8,train,credit_bureau_a,1,1,feature_table,True,credit_bureau_a__depth_1,6009192,6,79,True,False,case_id + num_group1,True,dateofcredend_289D | dateofcredend_353D | dateofcredstart_181D | dateofcredstart_739D | dateofrealrepmt_138D | lastupdate_1112D | lastupdate_388D | numberofoverdueinstlmaxdat_148D | numberofoverdueinstlmaxdat_641D | overdueamountmax2date_1002D | overdueamountmax2date_1142D | refreshdate_3813885D,ee36115b60cca798,1a125200afc5e523,"{""annualeffectiverate_199L"": ""double"", ""annualeffectiverate_63L"": ""double"", ""case_id"": ""int64"", ""classificationofcontr_13M"": ""string"", ""classificationofcontr_400M"": ""string"", ""contractst_545M"": ""string"", ""contractst_964M"": ""string"", ""contractsum_5085717L"": ""double"", ""credlmt_230A"": ""double"", ""credlmt_935A"": ""double"", ""dateofcredend_289D"": ""string"", ""dateofcredend_353D"": ""string"", ""dateofcredstart_181D"": ""string"", ""dateofcredstart_739D"": ""string"", ""dateofrealrepmt_138D"": ""string"", ""debtoutstand_525A"": ""double"", ""debtoverdue_47A"": ""double"", ""description_351M"": ""string"", ""dpdmax_139P"": ""double"", ""dpdmax_757P"": ""double"", ""dpdmaxdatemonth_442T"": ""double"", ""dpdmaxdatemonth_89T"": ""double"", ""dpdmaxdateyear_596T"": ""double"", ""dpdmaxdateyear_896T"": ""double"", ""financialinstitution_382M"": ""string"", ""financialinstitution_591M"": ""string"", ""instlamount_768A"": ""double"", ""instlamount_852A"": ""double"", ""interestrate_508L"": ""double"", ""lastupdate_1112D"": ""string"", ""lastupdate_388D"": ""string"", ""monthlyinstlamount_332A"": ""double"", ""monthlyinstlamount_674A"": ""double"", ""nominalrate_281L"": ""double"", ""nominalrate_498L"": ""double"", ""num_group1"": ""int64"", ""numberofcontrsvalue_258L"": ""double"", ""numberofcontrsvalue_358L"": ""double"", ""numberofinstls_229L"": ""double"", ""numberofinstls_320L"": ""double"", ""numberofoutstandinstls_520L"": ""double"", ""numberofoutstandinstls_59L"": ""double"", ""numberofoverdueinstlmax_1039L"": ""double"", ""numberofoverdueinstlmax_1151L"": ""double"", ""numberofoverdueinstlmaxdat_148D"": ""string"", ""numberofoverdueinstlmaxdat_641D"": ""string"", ""numberofoverdueinstls_725L"": ""double"", ""numberofoverdueinstls_834L"": ""double"", ""outstandingamount_354A"": ""double"", ""outstandingamount_362A"": ""double"", ""overdueamount_31A"": ""double"", ""overdueamount_659A"": ""double"", ""overdueamountmax2_14A"": ""double"", ""overdueamountmax2_398A"": ""double"", ""overdueamountmax2date_1002D"": ""string"", ""overdueamountmax2date_1142D"": ""string"", ""overdueamountmax_155A"": ""double"", ""overdueamountmax_35A"": ""double"", ""overdueamountmaxdatemonth_284T"": ""double"", ""overdueamountmaxdatemonth_365T"": ""double"", ""overdueamountmaxdateyear_2T"": ""double"", ""overdueamountmaxdateyear_994T"": ""double"", ""periodicityofpmts_1102L"": ""double"", ""periodicityofpmts_837L"": ""double"", ""prolongationcount_1120L"": ""double"", ""prolongationcount_599L"": ""double"", ""purposeofcred_426M"": ""string"", ""purposeofcred_874M"": ""string"", ""refreshdate_3813885D"": ""string"", ""residualamount_488A"": ""double"", ""residualamount_856A"": ""double"", ""subjectrole_182M"": ""string"", ""subjectrole_93M"": ""string"", ""totalamount_6A"": ""double"", ""totalamount_996A"": ""double"", ""totaldebtoverduevalue_178A"": ""double"", ""totaldebtoverduevalue_718A"": ""double"", ""totaloutstanddebtvalue_39A"": ""double"", ""totaloutstanddebtvalue_668A"": ""double""}"
train_credit_bureau_a_1_2.parquet,parquet_files\train\train_credit_bureau_a_1_2.parquet,123506425,117.78,train,credit_bureau_a,1,2,feature_table,True,credit_bureau_a__depth_1,3743810,4,79,True,False,case_id + num_group1,True,dateofcredend_289D | dateofcredend_353D | dateofcredstart_181D | dateofcredstart_739D | dateofrealrepmt_138D | lastupdate_1112D | lastupdate_388D | numberofoverdueinstlmaxdat_148D | numberofoverdueinstlmaxdat_641D | overdueamountmax2date_1002D | overdueamountmax2date_1142D | refreshdate_3813885D,ee36115b60cca798,1a125200afc5e523,"{""annualeffectiverate_199L"": ""double"", ""annualeffectiverate_63L"": ""double"", ""case_id"": ""int64"", ""classificationofcontr_13M"": ""string"", ""classificationofcontr_400M"": ""string"", ""contractst_545M"": ""string"", ""contractst_964M"": ""string"", ""contractsum_5085717L"": ""double"", ""credlmt_230A"": ""double"", ""credlmt_935A"": ""double"", ""dateofcredend_289D"": ""string"", ""dateofcredend_353D"": ""string"", ""dateofcredstart_181D"": ""string"", ""dateofcredstart_739D"": ""string"", ""dateofrealrepmt_138D"": ""string"", ""debtoutstand_525A"": ""double"", ""debtoverdue_47A"": ""double"", ""description_351M"": ""string"", ""dpdmax_139P"": ""double"", ""dpdmax_757P"": ""double"", ""dpdmaxdatemonth_442T"": ""double"", ""dpdmaxdatemonth_89T"": ""double"", ""dpdmaxdateyear_596T"": ""double"", ""dpdmaxdateyear_896T"": ""double"", ""financialinstitution_382M"": ""string"", ""financialinstitution_591M"": ""string"", ""instlamount_768A"": ""double"", ""instlamount_852A"": ""double"", ""interestrate_508L"": ""double"", ""lastupdate_1112D"": ""string"", ""lastupdate_388D"": ""string"", ""monthlyinstlamount_332A"": ""double"", ""monthlyinstlamount_674A"": ""double"", ""nominalrate_281L"": ""double"", ""nominalrate_498L"": ""double"", ""num_group1"": ""int64"", ""numberofcontrsvalue_258L"": ""double"", ""numberofcontrsvalue_358L"": ""double"", ""numberofinstls_229L"": ""double"", ""numberofinstls_320L"": ""double"", ""numberofoutstandinstls_520L"": ""double"", ""numberofoutstandinstls_59L"": ""double"", ""numberofoverdueinstlmax_1039L"": ""double"", ""numberofoverdueinstlmax_1151L"": ""double"", ""numberofoverdueinstlmaxdat_148D"": ""string"", ""numberofoverdueinstlmaxdat_641D"": ""string"", ""numberofoverdueinstls_725L"": ""double"", ""numberofoverdueinstls_834L"": ""double"", ""outstandingamount_354A"": ""double"", ""outstandingamount_362A"": ""double"", ""overdueamount_31A"": ""double"", ""overdueamount_659A"": ""double"", ""overdueamountmax2_14A"": ""double"", ""overdueamountmax2_398A"": ""double"", ""overdueamountmax2date_1002D"": ""string"", ""overdueamountmax2date_1142D"": ""string"", ""overdueamountmax_155A"": ""double"", ""overdueamountmax_35A"": ""double"", ""overdueamountmaxdatemonth_284T"": ""double"", ""overdueamountmaxdatemonth_365T"": ""double"", ""overdueamountmaxdateyear_2T"": ""double"", ""overdueamountmaxdateyear_994T"": ""double"", ""periodicityofpmts_1102L"": ""double"", ""periodicityofpmts_837L"": ""double"", ""prolongationcount_1120L"": ""double"", ""prolongationcount_599L"": ""double"", ""purposeofcred_426M"": ""string"", ""purposeofcred_874M"": ""string"", ""refreshdate_3813885D"": ""string"", ""residualamount_488A"": ""double"", ""residualamount_856A"": ""double"", ""subjectrole_182M"": ""string"", ""subjectrole_93M"": ""string"", ""totalamount_6A"": ""double"", ""totalamount_996A"": ""double"", ""totaldebtoverduevalue_178A"": ""double"", ""totaldebtoverduevalue_718A"": ""double"", ""totaloutstanddebtvalue_39A"": ""double"", ""totaloutstanddebtvalue_668A"": ""double""}"
train_credit_bureau_a_1_3.parquet,parquet_files\train\train_credit_bureau_a_1_3.parquet,71774171,68.45,train,credit_bureau_a,1,3,feature_table,True,credit_bureau_a__depth_1,2079323,2,79,True,False,case_id + num_group1,True,dateofcredend_289D | dateofcredend_353D | dateofcredstart_181D | dateofcredstart_739D | dateofrealrepmt_138D | lastupdate_1112D | lastupdate_388D | numberofoverdueinstlmaxdat_148D | numberofoverdueinstlmaxdat_641D | overdueamountmax2date_1002D | overdueamountmax2date_1142D | refreshdate_3813885D,ee36115b60cca798,1a125200afc5e523,"{""annualeffectiverate_199L"": ""double"", ""annualeffectiverate_63L"": ""double"", ""case_id"": ""int64"", ""classificationofcontr_13M"": ""string"", ""classificationofcontr_400M"": ""string"", ""contractst_545M"": ""string"", ""contractst_964M"": ""string"", ""contractsum_5085717L"": ""double"", ""credlmt_230A"": ""double"", ""credlmt_935A"": ""double"", ""dateofcredend_289D"": ""string"", ""dateofcredend_353D"": ""string"", ""dateofcredstart_181D"": ""string"", ""dateofcredstart_739D"": ""string"", ""dateofrealrepmt_138D"": ""string"", ""debtoutstand_525A"": ""double"", ""debtoverdue_47A"": ""double"", ""description_351M"": ""string"", ""dpdmax_139P"": ""double"", ""dpdmax_757P"": ""double"", ""dpdmaxdatemonth_442T"": ""double"", ""dpdmaxdatemonth_89T"": ""double"", ""dpdmaxdateyear_596T"": ""double"", ""dpdmaxdateyear_896T"": ""double"", ""financialinstitution_382M"": ""string"", ""financialinstitution_591M"": ""string"", ""instlamount_768A"": ""double"", ""instlamount_852A"": ""double"", ""interestrate_508L"": ""double"", ""lastupdate_1112D"": ""string"", ""lastupdate_388D"": ""string"", ""monthlyinstlamount_332A"": ""double"", ""monthlyinstlamount_674A"": ""double"", ""nominalrate_281L"": ""double"", ""nominalrate_498L"": ""double"", ""num_group1"": ""int64"", ""numberofcontrsvalue_258L"": ""double"", ""numberofcontrsvalue_358L"": ""double"", ""numberofinstls_229L"": ""double"", ""numberofinstls_320L"": ""double"", ""numberofoutstandinstls_520L"": ""double"", ""numberofoutstandinstls_59L"": ""double"", ""numberofoverdueinstlmax_1039L"": ""double"", ""numberofoverdueinstlmax_1151L"": ""double"", ""numberofoverdueinstlmaxdat_148D"": ""string"", ""numberofoverdueinstlmaxdat_641D"": ""string"", ""numberofoverdueinstls_725L"": ""double"", ""numberofoverdueinstls_834L"": ""double"", ""outstandingamount_354A"": ""double"", ""outstandingamount_362A"": ""double"", ""overdueamount_31A"": ""double"", ""overdueamount_659A"": ""double"", ""overdueamountmax2_14A"": ""double"", ""overdueamountmax2_398A"": ""double"", ""overdueamountmax2date_1002D"": ""string"", ""overdueamountmax2date_1142D"": ""string"", ""overdueamountmax_155A"": ""double"", ""overdueamountmax_35A"": ""double"", ""overdueamountmaxdatemonth_284T"": ""double"", ""overdueamountmaxdatemonth_365T"": ""double"", ""overdueamountmaxdateyear_2T"": ""double"", ""overdueamountmaxdateyear_994T"": ""double"", ""periodicityofpmts_1102L"": ""double"", ""periodicityofpmts_837L"": ""double"", ""prolongationcount_1120L"": ""double"", ""prolongationcount_599L"": ""double"", ""purposeofcred_426M"": ""string"", ""purposeofcred_874M"": ""string"", ""refreshdate_3813885D"": ""string"", ""residualamount_488A"": ""double"", ""residualamount_856A"": ""double"", ""subjectrole_182M"": ""string"", ""subjectrole_93M"": ""string"", ""totalamount_6A"": ""double"", ""totalamount_996A"": ""double"", ""totaldebtoverduevalue_178A"": ""double"", ""totaldebtoverduevalue_718A"": ""double"", ""totaloutstanddebtvalue_39A"": ""double"", ""totaloutstanddebtvalue_668A"": ""double""}"
train_credit_bureau_a_2_0.parquet,parquet_files\train\train_credit_bureau_a_2_0.parquet,5786632,5.52,train,credit_bureau_a,2,0,feature_table,True,credit_bureau_a__depth_2,5296031,6,19,True,False,case_id + num_group1 + num_group2,True,,2b5990d735deb1c5,a800a9694e76b16e,"{""case_id"": ""int64"", ""collater_typofvalofguarant_298M"": ""string"", ""collater_typofvalofguarant_407M"": ""string"", ""collater_valueofguarantee_1124L"": ""double"", ""collater_valueofguarantee_876L"": ""double"", ""collaterals_typeofguarante_359M"": ""string"", ""collaterals_typeofguarante_669M"": ""string"", ""num_group1"": ""int64"", ""num_group2"": ""int64"", ""pmts_dpd_1073P"": ""double"", ""pmts_dpd_303P"": ""double"", ""pmts_month_158T"": ""double"", ""pmts_month_706T"": ""double"", ""pmts_overdue_1140A"": ""double"", ""pmts_overdue_1152A"": ""double"", ""pmts_year_1139T"": ""double"", ""pmts_year_507T"": ""double"", ""subjectroles_name_541M"": ""string"", ""subjectroles_name_838M"": ""string""}"
train_credit_bureau_a_2_1.parquet,parquet_files\train\train_credit_bureau_a_2_1.parquet,10006927,9.54,train,credit_bureau_a,2,1,feature_table,True,credit_bureau_a__depth_2,7861809,8,19,True,False,case_id + num_group1 + num_group2,True,,2b5990d735deb1c5,a800a9694e76b16e,"{""case_id"": ""int64"", ""collater_typofvalofguarant_298M"": ""string"", ""collater_typofvalofguarant_407M"": ""string"", ""collater_valueofguarantee_1124L"": ""double"", ""collater_valueofguarantee_876L"": ""double"", ""collaterals_typeofguarante_359M"": ""string"", ""collaterals_typeofguarante_669M"": ""string"", ""num_group1"": ""int64"", ""num_group2"": ""int64"", ""pmts_dpd_1073P"": ""double"", ""pmts_dpd_303P"": ""double"", ""pmts_month_158T"": ""double"", ""pmts_month_706T"": ""double"", ""pmts_overdue_1140A"": ""double"", ""pmts_overdue_1152A"": ""double"", ""pmts_year_1139T"": ""double"", ""pmts_year_507T"": ""double"", ""subjectroles_name_541M"": ""string"", ""subjectroles_name_838M"": ""string""}"
train_credit_bureau_a_2_2.parquet,parquet_files\train\train_credit_bureau_a_2_2.parquet,30669743,29.25,train,credit_bureau_a,2,2,feature_table,True,credit_bureau_a__depth_2,17893536,18,19,True,False,case_id + num_group1 + num_group2,True,,2b5990d735deb1c5,a800a9694e76b16e,"{""case_id"": ""int64"", ""collater_typofvalofguarant_298M"": ""string"", ""collater_typofvalofguarant_407M"": ""string"", ""collater_valueofguarantee_1124L"": ""double"", ""collater_valueofguarantee_876L"": ""double"", ""collaterals_typeofguarante_359M"": ""string"", ""collaterals_typeofguarante_669M"": ""string"", ""num_group1"": ""int64"", ""num_group2"": ""int64"", ""pmts_dpd_1073P"": ""double"", ""pmts_dpd_303P"": ""double"", ""pmts_month_158T"": ""double"", ""pmts_month_706T"": ""double"", ""pmts_overdue_1140A"": ""double"", ""pmts_overdue_1152A"": ""double"", ""pmts_year_1139T"": ""double"", ""pmts_year_507T"": ""double"", ""subjectroles_name_541M"": ""string"", ""subjectroles_name_838M"": ""string""}"
train_credit_bureau_a_2_3.parquet,parquet_files\train\train_credit_bureau_a_2_3.parquet,47836939,45.62,train,credit_bureau_a,2,3,feature_table,True,credit_bureau_a__depth_2,26563901,26,19,True,False,case_id + num_group1 + num_group2,True,,2b5990d735deb1c5,a800a9694e76b16e,"{""case_id"": ""int64"", ""collater_typofvalofguarant_298M"": ""string"", ""collater_typofvalofguarant_407M"": ""string"", ""collater_valueofguarantee_1124L"": ""double"", ""collater_valueofguarantee_876L"": ""double"", ""collaterals_typeofguarante_359M"": ""string"", ""collaterals_typeofguarante_669M"": ""string"", ""num_group1"": ""int64"", ""num_group2"": ""int64"", ""pmts_dpd_1073P"": ""double"", ""pmts_dpd_303P"": ""double"", ""pmts_month_158T"": ""double"", ""pmts_month_706T"": ""double"", ""pmts_overdue_1140A"": ""double"", ""pmts_overdue_1152A"": ""double"", ""pmts_year_1139T"": ""double"", ""pmts_year_507T"": ""double"", ""subjectroles_name_541M"": ""string"", ""subjectroles_name_838M"": ""string""}"
train_credit_bureau_a_2_4.parquet,parquet_files\train\train_credit_bureau_a_2_4.parquet,49233367,46.95,train,credit_bureau_a,2,4,feature_table,True,credit_bureau_a__depth_2,27025737,26,19,True,False,case_id + num_group1 + num_group2,True,,2b5990d735deb1c5,a800a9694e76b16e,"{""case_id"": ""int64"", ""collater_typofvalofguarant_298M"": ""string"", ""collater_typofvalofguarant_407M"": ""string"", ""collater_valueofguarantee_1124L"": ""double"", ""collater_valueofguarantee_876L"": ""double"", ""collaterals_typeofguarante_359M"": ""string"", ""collaterals_typeofguarante_669M"": ""string"", ""num_group1"": ""int64"", ""num_group2"": ""int64"", ""pmts_dpd_1073P"": ""double"", ""pmts_dpd_303P"": ""double"", ""pmts_month_158T"": ""double"", ""pmts_month_706T"": ""double"", ""pmts_overdue_1140A"": ""double"", ""pmts_overdue_1152A"": ""double"", ""pmts_year_1139T"": ""double"", ""pmts_year_507T"": ""double"", ""subjectroles_name_541M"": ""string"", ""subjectroles_name_838M"": ""string""}"
train_credit_bureau_a_2_5.parquet,parquet_files\train\train_credit_bureau_a_2_5.parquet,60984109,58.16,train,credit_bureau_a,2,5,feature_table,True,credit_bureau_a__depth_2,33053760,32,19,True,False,case_id + num_group1 + num_group2,True,,2b5990d735deb1c5,a800a9694e76b16e,"{""case_id"": ""int64"", ""collater_typofvalofguarant_298M"": ""string"", ""collater_typofvalofguarant_407M"": ""string"", ""collater_valueofguarantee_1124L"": ""double"", ""collater_valueofguarantee_876L"": ""double"", ""collaterals_typeofguarante_359M"": ""string"", ""collaterals_typeofguarante_669M"": ""string"", ""num_group1"": ""int64"", ""num_group2"": ""int64"", ""pmts_dpd_1073P"": ""double"", ""pmts_dpd_303P"": ""double"", ""pmts_month_158T"": ""double"", ""pmts_month_706T"": ""double"", ""pmts_overdue_1140A"": ""double"", ""pmts_overdue_1152A"": ""double"", ""pmts_year_1139T"": ""double"", ""pmts_year_507T"": ""double"", ""subjectroles_name_541M"": ""string"", ""subjectroles_name_838M"": ""string""}"
train_credit_bureau_a_2_6.parquet,parquet_files\train\train_credit_bureau_a_2_6.parquet,45183113,43.09,train,credit_bureau_a,2,6,feature_table,True,credit_bureau_a__depth_2,25511332,25,19,True,False,case_id + num_group1 + num_group2,True,,2b5990d735deb1c5,a800a9694e76b16e,"{""case_id"": ""int64"", ""collater_typofvalofguarant_298M"": ""string"", ""collater_typofvalofguarant_407M"": ""string"", ""collater_valueofguarantee_1124L"": ""double"", ""collater_valueofguarantee_876L"": ""double"", ""collaterals_typeofguarante_359M"": ""string"", ""collaterals_typeofguarante_669M"": ""string"", ""num_group1"": ""int64"", ""num_group2"": ""int64"", ""pmts_dpd_1073P"": ""double"", ""pmts_dpd_303P"": ""double"", ""pmts_month_158T"": ""double"", ""pmts_month_706T"": ""double"", ""pmts_overdue_1140A"": ""double"", ""pmts_overdue_1152A"": ""double"", ""pmts_year_1139T"": ""double"", ""pmts_year_507T"": ""double"", ""subjectroles_name_541M"": ""string"", ""subjectroles_name_838M"": ""string""}"
train_credit_bureau_a_2_7.parquet,parquet_files\train\train_credit_bureau_a_2_7.parquet,14137608,13.48,train,credit_bureau_a,2,7,feature_table,True,credit_bureau_a__depth_2,8055986,8,19,True,False,case_id + num_group1 + num_group2,True,,2b5990d735deb1c5,a800a9694e76b16e,"{""case_id"": ""int64"", ""collater_typofvalofguarant_298M"": ""string"", ""collater_typofvalofguarant_407M"": ""string"", ""collater_valueofguarantee_1124L"": ""double"", ""collater_valueofguarantee_876L"": ""double"", ""collaterals_typeofguarante_359M"": ""string"", ""collaterals_typeofguarante_669M"": ""string"", ""num_group1"": ""int64"", ""num_group2"": ""int64"", ""pmts_dpd_1073P"": ""double"", ""pmts_dpd_303P"": ""double"", ""pmts_month_158T"": ""double"", ""pmts_month_706T"": ""double"", ""pmts_overdue_1140A"": ""double"", ""pmts_overdue_1152A"": ""double"", ""pmts_year_1139T"": ""double"", ""pmts_year_507T"": ""double"", ""subjectroles_name_541M"": ""string"", ""subjectroles_name_838M"": ""string""}"
train_credit_bureau_a_2_8.parquet,parquet_files\train\train_credit_bureau_a_2_8.parquet,23832969,22.73,train,credit_bureau_a,2,8,feature_table,True,credit_bureau_a__depth_2,13927071,14,19,True,False,case_id + num_group1 + num_group2,True,,2b5990d735deb1c5,a800a9694e76b16e,"{""case_id"": ""int64"", ""collater_typofvalofguarant_298M"": ""string"", ""collater_typofvalofguarant_407M"": ""string"", ""collater_valueofguarantee_1124L"": ""double"", ""collater_valueofguarantee_876L"": ""double"", ""collaterals_typeofguarante_359M"": ""string"", ""collaterals_typeofguarante_669M"": ""string"", ""num_group1"": ""int64"", ""num_group2"": ""int64"", ""pmts_dpd_1073P"": ""double"", ""pmts_dpd_303P"": ""double"", ""pmts_month_158T"": ""double"", ""pmts_month_706T"": ""double"", ""pmts_overdue_1140A"": ""double"", ""pmts_overdue_1152A"": ""double"", ""pmts_year_1139T"": ""double"", ""pmts_year_507T"": ""double"", ""subjectroles_name_541M"": ""string"", ""subjectroles_name_838M"": ""string""}"
train_credit_bureau_a_2_9.parquet,parquet_files\train\train_credit_bureau_a_2_9.parquet,32090419,30.6,train,credit_bureau_a,2,9,feature_table,True,credit_bureau_a__depth_2,18723227,18,19,True,False,case_id + num_group1 + num_group2,True,,2b5990d735deb1c5,a800a9694e76b16e,"{""case_id"": ""int64"", ""collater_typofvalofguarant_298M"": ""string"", ""collater_typofvalofguarant_407M"": ""string"", ""collater_valueofguarantee_1124L"": ""double"", ""collater_valueofguarantee_876L"": ""double"", ""collaterals_typeofguarante_359M"": ""string"", ""collaterals_typeofguarante_669M"": ""string"", ""num_group1"": ""int64"", ""num_group2"": ""int64"", ""pmts_dpd_1073P"": ""double"", ""pmts_dpd_303P"": ""double"", ""pmts_month_158T"": ""double"", ""pmts_month_706T"": ""double"", ""pmts_overdue_1140A"": ""double"", ""pmts_overdue_1152A"": ""double"", ""pmts_year_1139T"": ""double"", ""pmts_year_507T"": ""double"", ""subjectroles_name_541M"": ""string"", ""subjectroles_name_838M"": ""string""}"
train_credit_bureau_a_2_10.parquet,parquet_files\train\train_credit_bureau_a_2_10.parquet,7646586,7.29,train,credit_bureau_a,2,10,feature_table,True,credit_bureau_a__depth_2,4386062,5,19,True,False,case_id + num_group1 + num_group2,True,,2b5990d735deb1c5,a800a9694e76b16e,"{""case_id"": ""int64"", ""collater_typofvalofguarant_298M"": ""string"", ""collater_typofvalofguarant_407M"": ""string"", ""collater_valueofguarantee_1124L"": ""double"", ""collater_valueofguarantee_876L"": ""double"", ""collaterals_typeofguarante_359M"": ""string"", ""collaterals_typeofguarante_669M"": ""string"", ""num_group1"": ""int64"", ""num_group2"": ""int64"", ""pmts_dpd_1073P"": ""double"", ""pmts_dpd_303P"": ""double"", ""pmts_month_158T"": ""double"", ""pmts_month_706T"": ""double"", ""pmts_overdue_1140A"": ""double"", ""pmts_overdue_1152A"": ""double"", ""pmts_year_1139T"": ""double"", ""pmts_year_507T"": ""double"", ""subjectroles_name_541M"": ""string"", ""subjectroles_name_838M"": ""string""}"
train_credit_bureau_b_1.parquet,parquet_files\train\train_credit_bureau_b_1.parquet,4506882,4.3,train,credit_bureau_b,1,,feature_table,False,credit_bureau_b__depth_1,85791,1,45,True,False,case_id + num_group1,True,contractdate_551D | contractmaturitydate_151D | lastupdate_260D,fb286023d19b0376,043f0930f491710c,"{""amount_1115A"": ""double"", ""case_id"": ""int64"", ""classificationofcontr_1114M"": ""string"", ""contractdate_551D"": ""string"", ""contractmaturitydate_151D"": ""string"", ""contractst_516M"": ""string"", ""contracttype_653M"": ""string"", ""credlmt_1052A"": ""double"", ""credlmt_228A"": ""double"", ""credlmt_3940954A"": ""double"", ""credor_3940957M"": ""string"", ""credquantity_1099L"": ""double"", ""credquantity_984L"": ""double"", ""debtpastduevalue_732A"": ""double"", ""debtvalue_227A"": ""double"", ""dpd_550P"": ""double"", ""dpd_733P"": ""double"", ""dpdmax_851P"": ""double"", ""dpdmaxdatemonth_804T"": ""double"", ""dpdmaxdateyear_742T"": ""double"", ""installmentamount_644A"": ""double"", ""installmentamount_833A"": ""double"", ""instlamount_892A"": ""double"", ""interesteffectiverate_369L"": ""double"", ""interestrateyearly_538L"": ""double"", ""lastupdate_260D"": ""string"", ""maxdebtpduevalodued_3940955A"": ""double"", ""num_group1"": ""int64"", ""numberofinstls_810L"": ""double"", ""overdueamountmax_950A"": ""double"", ""overdueamountmaxdatemonth_494T"": ""double"", ""overdueamountmaxdateyear_432T"": ""double"", ""periodicityofpmts_997L"": ""string"", ""periodicityofpmts_997M"": ""string"", ""pmtdaysoverdue_1135P"": ""double"", ""pmtmethod_731M"": ""string"", ""pmtnumpending_403L"": ""double"", ""purposeofcred_722M"": ""string"", ""residualamount_1093A"": ""double"", ""residualamount_127A"": ""double"", ""residualamount_3940956A"": ""double"", ""subjectrole_326M"": ""string"", ""subjectrole_43M"": ""string"", ""totalamount_503A"": ""double"", ""totalamount_881A"": ""double""}"
train_credit_bureau_b_2.parquet,parquet_files\train\train_credit_bureau_b_2.parquet,2067641,1.97,train,credit_bureau_b,2,,feature_table,False,credit_bureau_b__depth_2,1286755,2,6,True,False,case_id + num_group1 + num_group2,True,pmts_date_1107D,f70d1e1fb8ba57c3,093a798b5723790c,"{""case_id"": ""int64"", ""num_group1"": ""int64"", ""num_group2"": ""int64"", ""pmts_date_1107D"": ""string"", ""pmts_dpdvalue_108P"": ""double"", ""pmts_pmtsoverdue_635A"": ""double""}"
train_debitcard_1.parquet,parquet_files\train\train_debitcard_1.parquet,1188384,1.13,train,debitcard,1,,feature_table,False,debitcard__depth_1,157302,1,6,True,False,case_id + num_group1,True,openingdate_857D,eb719fe6f97636c4,26f4e5f911fb2907,"{""case_id"": ""int64"", ""last180dayaveragebalance_704A"": ""double"", ""last180dayturnover_1134A"": ""double"", ""last30dayturnover_651A"": ""double"", ""num_group1"": ""int64"", ""openingdate_857D"": ""string""}"
train_deposit_1.parquet,parquet_files\train\train_deposit_1.parquet,1598148,1.52,train,deposit,1,,feature_table,False,deposit__depth_1,145086,1,5,True,False,case_id + num_group1,True,contractenddate_991D | openingdate_313D,4fd584e12c073a8b,c2d423a423cfaf91,"{""amount_416A"": ""double"", ""case_id"": ""int64"", ""contractenddate_991D"": ""string"", ""num_group1"": ""int64"", ""openingdate_313D"": ""string""}"
train_other_1.parquet,parquet_files\train\train_other_1.parquet,805374,0.77,train,other,1,,feature_table,False,other__depth_1,51109,1,7,True,False,case_id + num_group1,True,,085e8dac4074b1bd,29fceb2fc1b11a53,"{""amtdebitincoming_4809443A"": ""double"", ""amtdebitoutgoing_4809440A"": ""double"", ""amtdepositbalance_4809441A"": ""double"", ""amtdepositincoming_4809444A"": ""double"", ""amtdepositoutgoing_4809442A"": ""double"", ""case_id"": ""int64"", ""num_group1"": ""int64""}"
train_person_1.parquet,parquet_files\train\train_person_1.parquet,43892239,41.86,train,person,1,,feature_table,False,person__depth_1,2973991,3,37,True,False,case_id + num_group1,True,birth_259D | birthdate_87D | empl_employedfrom_271D,5455fe4184392dc7,2998fb940d800beb,"{""birth_259D"": ""string"", ""birthdate_87D"": ""string"", ""case_id"": ""int64"", ""childnum_185L"": ""double"", ""contaddr_district_15M"": ""string"", ""contaddr_matchlist_1032L"": ""bool"", ""contaddr_smempladdr_334L"": ""bool"", ""contaddr_zipcode_807M"": ""string"", ""education_927M"": ""string"", ""empl_employedfrom_271D"": ""string"", ""empl_employedtotal_800L"": ""string"", ""empl_industry_691L"": ""string"", ""empladdr_district_926M"": ""string"", ""empladdr_zipcode_114M"": ""string"", ""familystate_447L"": ""string"", ""gender_992L"": ""string"", ""housetype_905L"": ""string"", ""housingtype_772L"": ""string"", ""incometype_1044T"": ""string"", ""isreference_387L"": ""bool"", ""language1_981M"": ""string"", ""mainoccupationinc_384A"": ""double"", ""maritalst_703L"": ""string"", ""num_group1"": ""int64"", ""personindex_1023L"": ""double"", ""persontype_1072L"": ""double"", ""persontype_792L"": ""double"", ""registaddr_district_1083M"": ""string"", ""registaddr_zipcode_184M"": ""string"", ""relationshiptoclient_415T"": ""string"", ""relationshiptoclient_642T"": ""string"", ""remitter_829L"": ""bool"", ""role_1084L"": ""string"", ""role_993L"": ""string"", ""safeguarantyflag_411L"": ""bool"", ""sex_738L"": ""string"", ""type_25L"": ""string""}"
